TRYG.CO;134.1;0.294271;721477;83505413146;7.4;132.1-174.95;0.2;Tryg A/S;DKK;nan;DK0060636678;nan;Copenhagen;CPH;Insurance—Diversified;https://www.tryg.com;Tryg A/S, together with its subsidiaries, provides insurance products and services for private and corporate customers, and small and medium sized businesses in Denmark, Norway, and Sweden. It operates through Private, Commercial, Corporate, and Sweden segments. The company provides car, contents, house, accident, travel, motorcycles, pet, health, property, liability, transportation, group life, and boat insurance products, as well as fire and content, and worker compensation insurance products. It sells its products primarily through call centers, Internet, tied agents, franchisees, interest organizations, car dealers, real estate agents, insurance brokers, and Nordea branches under the Tryg Forsikring, Alka, Enter Forsikring, Tryg, Moderna, Tryg Garanti, Moderna Djurförsäkringar, Atlantica Båtförsäkring, Affinity, and Bilsport & MC specialförsäkring brands. The company was founded in 1731 and is headquartered in Ballerup, Denmark.;Mr. Johan Kirstein Brammer;Financial Services;DK;6836.0;45 70 11 20 20;Klausdalsbrovej 601;Ballerup;nan;2750;nan;0.0;https://financialmodelingprep.com/image-stock/TRYG.CO.png;2005-10-14;False;False;True;False;False
RENEW.ST;78.0;1.961417;76229;2913955200;0.0;53.05-111.2;4.7;Re:NewCell AB (publ);SEK;nan;SE0014960431;nan;Stockholm Stock Exchange;STO;Textile Manufacturing;https://www.renewcell.com;Re:NewCell AB (publ) operates as a textile recycling company in Sweden. It produces and sells dissolving pulp from recycled textiles under the Circulose brand. The company sells its dissolving pulp products to producers of regenerated fiber, such as viscose, modal, and lyocell. Re:NewCell AB (publ) was founded in 2012 and is headquartered in Stockholm, Sweden.;Mr. Patrik  Lundstrom;Consumer Cyclical;SE;121.0;46 7 24 54 37 32;Cardellgatan 1;Stockholm;nan;114 36;nan;0.0;https://financialmodelingprep.com/image-stock/RENEW.ST.png;2020-11-26;False;False;True;False;False
BIOA-B.ST;301.0;-0.036315;221742;26556173189;1.5;82.5-392.0;-0.8;BioArctic AB (publ);SEK;nan;nan;nan;Stockholm Stock Exchange;STO;Biotechnology;https://www.bioarctic.se;BioArctic AB (publ), a research-intensive biopharmaceutical company, develops biological drugs for patients with neurodegenerative disorders in Sweden. The company develops BAN2401, an immunotherapy, which is in Phase III clinical trials targeting the toxic amyloid-beta oligomers/protofibrils in Alzheimer's disease; and is in preclinical trials for treating Down's syndrome with dementia and traumatic brain injury, as well as BAN2401 Back-up, a disease modifying antibody treatment that is in late preclinical Phase for patients with early Alzheimer's disease. It also develops ABBV-0805, a monoclonal antibody for treating Parkinson's disease; and SC0806, a biodegradable device that is in Phase I/II clinical trial for spinal cord injuries. In addition, the company develops imaging and biochemical biomarkers for Alzheimer's and Parkinson's disease; and blood-brain-barrier technology that enables the passage of antibodies and other substances into the brain through the blood brain barrier, as well as focuses on developing ND3014 antibodies for treating neurodegenerative disorders; AD1801, AD1502, AD1503, AD-BT2802, AD-BT2803, and AD2603 for the treatment of Alzheimer's disease; and PD1601 and PD1602 for the treatment of Parkinson's disease. It has research collaboration agreement with Eisai and AbbVie. The company was formerly known as BioArctic Neuroscience AB and changed its name to BioArctic AB (publ) in 2016. BioArctic AB (publ) was founded in 1992 and is based in Stockholm, Sweden.;Dr. Gunilla  Osswald Ph.D.;Healthcare;SE;75.0;46 86 95 69 30;Warfvinges vag 35;Stockholm;nan;112 51;nan;0.0;https://financialmodelingprep.com/image-stock/BIOA-B.ST.png;2017-10-12;False;False;True;False;False
NDA-DK.CO;76.27;0.870086;783558;272507374761;5.96;62.47-90.5;-0.35;Nordea Bank Abp;DKK;nan;nan;nan;Copenhagen;CPH;Banks—Regional;https://www.nordea.com;Nordea Bank Abp offers banking products and services in Sweden, Finland, Norway, Denmark, and internationally. It operates through Personal Banking, Business Banking, Large Corporates and Institutions, and Asset and Wealth Management segments. The Personal Banking segment provides various financial services to household customers through mobile banking, over the phone, online meetings, and branch offices. The Business Banking segment offers payments, cash management, cards, working capital management, and finance solutions to corporate and personal customers. The Large Corporates and Institutions segment provides financing, cash management and payment, investment banking, and securities services, as well as capital market products and securities to corporate and institutional customers. The Asset and Wealth Management segment offers investment, savings, and risk management solutions to high net worth individuals and institutional investors. This segment also offers private banking, life and pensions products, and asset management services. Nordea Bank Abp was founded in 1820 and is headquartered in Helsinki, Finland.;Mr. Frank  Vang-Jensen;Financial Services;FI;28268.0;358 2007 0000;Satamaradankatu 5;Helsinki;nan;00020;nan;0.0;https://financialmodelingprep.com/image-stock/NDA-DK.CO.png;2000-04-19;False;False;True;False;False
BRICK-B.ST;3.4;0.0;3435;33554668;0.0;1.945-11.38;-0.05;Bricknode Holding AB (publ);SEK;nan;SE0016288591;nan;Stockholm Stock Exchange;STO;Software—Infrastructure;https://www.bricknode.com;Bricknode Holding AB (publ) operates as a B2B-focused SaaS company. The company provides cloud-based software that enables financial companies to launch digital banking products. It offers solutions, such as Bricknode Core, an operating system of Bricknode Financial Systems; Bricknode Broker, a solution for brokers and portfolio managers; Bricknode Lending solution for lending business; Bricknode Deposits and Savings; and Bricknode Marketplace. The company also provides brokerage as a service for automated investing in funds, stocks, bonds, currencies, and others; and lending as a service, a plug and play solution for IT infrastructure and operations. Bricknode Holding AB (publ) was founded in 2010 and is based in Skövde, Sweden.;Mr. Stefan  Willebrand;Technology;SE;23.0;46 8 12 20 86 80;Lögegatan 11;Skövde;nan;541 30;nan;0.0;https://financialmodelingprep.com/image-stock/BRICK-B.ST.png;2021-11-09;False;False;True;False;False
KNEBV.HE;46.07;0.632721;529352;23829107576;1.75;36.72-53.34;-0.57;KONE Oyj;EUR;nan;nan;nan;Helsinki;HEL;Specialty Industrial Machinery;https://www.kone.com;KONE Oyj, together with its subsidiaries, engages in the elevator and escalator business worldwide. It offers elevators, escalators, and automatic building doors. The company also provides maintenance services; modernization solutions; and various residential solutions. In addition, it offers KONE Office Flow, a connected solution that allows for personalized user experiences and touch-free access; health and well-being solutions for elevators, escalators, and doors; KONE Residential Flow, a smarter building solution for the movement of people, goods, and information; KONE Access, an access control system, which is integrated with elevator system and building doors; KONE Destination, a destination control system that reduce waiting and travel times; KONE infotainment, a communication channel for building tenants and visitors; and monitoring solutions that enable real-time inspection of elevators and escalators. Further, the company provides people flow planning and consulting services; and solutions for special buildings and large projects. KONE Oyj was founded in 1908 and is based in Espoo, Finland.;Mr. Henrik  Ehrnrooth M.Sc. (Econ);Industrials;FI;63277.0;358 204 751;Keilasatama 3;Espoo;nan;02150;nan;0.0;https://financialmodelingprep.com/image-stock/KNEBV.HE.png;2005-06-01;False;False;True;False;False
FNOX.ST;64.66;1.308498;908631;39426113252;0.12;39.56-78.12;0.02;Fortnox AB (publ);SEK;nan;SE0017161243;nan;Stockholm Stock Exchange;STO;Software—Application;https://www.fortnox.se;Fortnox AB (publ) operates a cloud-based platform for financial administration for small businesses, accounting firms, associations, and schools. It offers various programs and services for accounting, billing, quotation and order, stocks, salary, receipt and travel, direct debit, plant registry, supplier certificate and read, school support, time, invoice interpretation, credit information, e-invoice, invoice service, and invoice purchases. The company also provides insurance services. Fortnox AB (publ) was founded in 1993 and is headquartered in Växjö, Sweden.;Mr. Tommy  Eklund;Technology;SE;623.0;46 4 70 78 50 00;Bollgatan 3B;Växjö;nan;352 46;nan;0.0;https://financialmodelingprep.com/image-stock/FNOX.ST.png;2012-09-06;False;False;True;False;False
HM-B.ST;173.14;1.324223;2790006;282164522445;6.5;98.2-189.58;-3.66;H & M Hennes & Mauritz AB (publ);SEK;nan;nan;nan;Stockholm Stock Exchange;STO;Apparel Manufacturing;https://www.hmgroup.com;H & M Hennes & Mauritz AB (publ) provides clothing, accessories, footwear, cosmetics, home textiles, and homeware for women, men, teenagers, children, and babies worldwide. It offers sportswear, shoes, bags, beauty products, and ready-to-wear; and interior products, including bed linens, dinnerware, textiles, furniture, and lighting. The company provides its products under the H&M, H&M HOME, COS, & Other Stories, Monki, Weekday, ARKET, Afound, Singular Society, Treadler, Creator Studio, and Sellpy brands. As of November 30, 2021, the company had 54 online markets and approximately 4,801 stores in 75 markets, including franchise markets. H & M Hennes & Mauritz AB (publ) was founded in 1947 and is headquartered in Stockholm, Sweden.;Ms. Helena  Helmersson;Consumer Cyclical;SE;150000.0;46 87 96 55 00;MAester Samuelsgatan 46A;Stockholm;nan;106 38;nan;0.0;https://financialmodelingprep.com/image-stock/HM-B.ST.png;2000-01-03;False;False;True;False;False
ABB.ST;420.1;0.991014;651768;780907099443;9.46;269.1-429.7;-1.1;ABB Ltd;SEK;nan;nan;nan;Stockholm Stock Exchange;STO;Electrical Equipment & Parts;https://www.global.abb/group/en;ABB Ltd engages in manufacture and sale of electrification, automation, robotics, and motion products for customers in utilities, industry and transport, and infrastructure in Switzerland and internationally. Its Electrification segment provides electric vehicle charging infrastructure, renewable power solutions, modular substation packages, distribution automation products, switchboard and panelboards, switchgear, UPS solutions, circuit breakers, measuring and sensing devices, control products, wiring accessories, enclosures and cabling systems, and intelligent home and building solutions. The company's Robotics & Discrete Automation segment offers industrial robots, software, robotic solutions and systems, field services, spare parts, and digital services. This segment also offers solutions based on its programmable logic controllers, industrial PCs, servo motion, transport system, and machine vision. Its Motion segment manufactures and sells drives, motors, generators, traction converters, and mechanical power transmission products that are driving the low-carbon future for industries, cities, infrastructure, and transportation. The company's Process Automation segment provides process and discrete control technologies, advanced process control software and manufacturing execution systems, sensing, measurement and analytical instrumentation, marine propulsion systems, and large turbochargers. In addition, this segment offers remote monitoring, preventive maintenance, asset performance management, emission monitoring, and cybersecurity services. It serves aluminum, automotive, buildings and infrastructure, cement, channel partners, chemical, data centers, food and beverage, process automation, life sciences, marine and ports, metals, mining, oil and gas, ports, power generation, printing, pulp and paper, railway, smart cities, water, and wind power industries. The company was founded in 1883 and is headquartered in Zurich, Switzerland.;Mr. Bjorn Klas Otto Rosengren;Industrials;CH;105100.0;41 43 317 71 11;Affolternstrasse 44;Zurich;nan;8050;nan;0.0;https://financialmodelingprep.com/image-stock/ABB.ST.png;2001-05-08;False;False;True;False;False
DSV.CO;1349.0;1.040059;327779;287817244000;6.5;858.4-1496.5;-8.0;DSV A/S;DKK;nan;DK0060079531;nan;Copenhagen;CPH;Integrated Freight & Logistics;https://www.dsv.com;DSV A/S offers transport and logistics services in Europe, the Middle East, Africa, North America, South America, Asia, Australia, and the Pacific. It operates through three segments: Air & Sea, Road, and Solutions. The company provides air freight, air freight compliance and carrier, and rail freight services; sea freight, and sea freight compliance and carrier services, as well as freight containers. It also offers road freight services, such as part and full loads, groupage, specialized transport, express, and online and document handling services; and workshops. In addition, the company provides logistics solutions for automotive, consumer products, healthcare, high-tech, and industrial sectors; and inventory management solutions. Further, it offers special project transport services, such as industrial projects, renewable energy, government logistics, ship charter, and air charter services; and courier and warehousing services. The company was formerly known as DSV Panalpina A/S and changed its name to DSV A/S in September 2021. DSV A/S was incorporated in 1976 and is based in Hedehusene, Denmark.;Mr. Jens Bjorn Andersen;Industrials;DK;74613.0;45 43 20 30 40;Hovedgaden 630;Hedehusene;nan;2640;nan;0.0;https://financialmodelingprep.com/image-stock/DSV.CO.png;2000-01-21;False;False;True;False;False
INDU-C.ST;298.2;0.845376;405053;129035314204;7.25;214.2-305.7;0.1;AB Industrivärden (publ);SEK;nan;SE0000107203;nan;Stockholm Stock Exchange;STO;Asset Management;https://www.industrivarden.se/en-GB;AB Industrivärden is a publicly owned investment manager. The firm invests in the public equity markets of Nordic region. It employs fundamental analysis, with a focus on factors like long term return potential, proven business model, balance between risk and return, and attractive valuation to create its portfolio. AB Industrivärden was founded in 1944 and is based in Stockholm, Sweden.;Ms. Helena  Stjernholm;Financial Services;SE;15.0;46 86 66 64 00;Storgatan 10;Stockholm;nan;114 51;nan;0.0;https://financialmodelingprep.com/image-stock/INDU-C.ST.png;2000-01-03;False;False;True;False;False
SHB-A.ST;92.42;0.625233;5207514;179736570557;5.5;83.92-112.9;0.02;Svenska Handelsbanken AB (publ);SEK;nan;SE0007100599;nan;Stockholm Stock Exchange;STO;Banks—Diversified;https://www.handelsbanken.se;Svenska Handelsbanken AB (publ) provides various banking products and services for private and corporate customers primarily in Sweden, the United Kingdom, Norway, the Netherlands, the United States, Luxembourg, China, Germany, France, and Poland. The company offers savings, transactions, business, currency, and investment accounts, as well as accounts for cash pool, and forestry and agriculture; mortgage and committed loans, and private loans; mutual funds; pension products; credit and debit cards; and payment and reconciliation services. It also provides financing for investments, such as equipment, cars, computers, and other inventories, as well as vehicle and real estate financing services; green loans and advisor services; investment and other financing services; medical care, group and health, and travel insurance products; forestry and farming banking products; and online and mobile banking services. In addition, the company offers transaction, trade finance, cash management, risk management, and foreign exchange services, as well as various banking services for children and young people. It operates approximately 214 branches in Sweden, 196 in the Great Britain, 41 in Norway, 42 in Denmark, 27 in Finland, and 28 in the Netherlands. Svenska Handelsbanken AB (publ) was incorporated in 1871 and is headquartered in Stockholm, Sweden.;Mr. Carl  Cederschiold;Financial Services;SE;10172.0;46 87 01 10 00;Kungsträdgårdsgatan 2;Stockholm;nan;106 70;nan;0.0;https://financialmodelingprep.com/image-stock/SHB-A.ST.png;2000-01-03;False;False;True;False;False
ENGCON-B.ST;77.45;0.0;82499;11755980135;0.84;57.05-106.9;-0.25;engcon AB (publ);SEK;nan;nan;nan;Stockholm Stock Exchange;STO;Farm & Heavy Construction Machinery;https://www.engcongroup.com;engcon AB (publ) manufactures and sells tiltrotators. It offers quick couplers; EC-oil, which reduces the oil spillage and the time for changing equipment; control and safety systems comprise Q-Safe control locking system that standardizes the use of quick couplers; MIG2 joystick, which enables end-users to customize the joystick's functions; control system DC2, which is used to control the tiltrotators and the excavator's ground movements and boom swing; locking systems; positioning systems; and warning light and sound modules. The company also offers hydraulic tools, such as pallet forks, timber and combi grabs, ground compactors, sweeper rollers, Stone and sorting grabs, and detachable grippers and sweepers; and mechanical tools, including grading beams, tarmac cutters, deep-digging buckets, pallet forks, cable and grading buckets, rippers, water/sewerage buckets, and riddle buckets. It operates in Sweden, Denmark, Norway, Finland, North and South America, Japan, South Korea, Australia, New Zealand, and internationally. The company's products have applications in pipelines, road works, water and sewerage work, railway constructions, electrical works, and telecom and broadband works, as well as work on construction sites and landscaping. engcon AB (publ) was founded in 1990 and is headquartered in Strömsund, Sweden.;Krister  Blomgren;Industrials;SE;400.0;46 67 01 78 00;Godsgatan 6;Strömsund;nan;833 36;nan;0.0;https://financialmodelingprep.com/image-stock/ENGCON-B.ST.png;2022-06-17;False;False;True;False;False
